t	x	y	r	vx	vy	v
4158.50	13150207.00	-13647108.00	18951820.52	-752.71	-4212.84	4279.55
4158.75	13150019.00	-13648161.00	18952448.35	-752.90	-4212.64	4279.39
4159.00	13149831.00	-13649214.00	18953076.22	-753.10	-4212.44	4279.23
4159.25	13149643.00	-13650267.00	18953704.13	-753.29	-4212.24	4279.06
4159.50	13149455.00	-13651320.00	18954332.08	-753.48	-4212.04	4278.90
4159.75	13149267.00	-13652373.00	18954960.07	-753.67	-4211.84	4278.74
4160.00	13149079.00	-13653426.00	18955588.10	-753.87	-4211.64	4278.58
4160.25	13148890.00	-13654479.00	18956215.47	-754.06	-4211.44	4278.41
4160.50	13148701.00	-13655532.00	18956842.89	-754.25	-4211.24	4278.25
4160.75	13148512.00	-13656585.00	18957470.34	-754.44	-4211.04	4278.09
4161.00	13148323.00	-13657638.00	18958097.83	-754.64	-4210.84	4277.93
4161.25	13148134.00	-13658691.00	18958725.37	-754.83	-4210.64	4277.76
4161.50	13147945.00	-13659744.00	18959352.94	-755.02	-4210.44	4277.60
4161.75	13147756.00	-13660797.00	18959980.55	-755.21	-4210.24	4277.44
4162.00	13147567.00	-13661850.00	18960608.20	-755.41	-4210.04	4277.28
4162.25	13147378.00	-13662902.00	18961235.17	-755.60	-4209.84	4277.11
4162.50	13147189.00	-13663954.00	18961862.18	-755.79	-4209.64	4276.95
4162.75	13147000.00	-13665006.00	18962489.23	-755.98	-4209.44	4276.79
4163.00	13146811.00	-13666058.00	18963116.32	-756.17	-4209.24	4276.62
4163.25	13146622.00	-13667110.00	18963743.45	-756.37	-4209.04	4276.46
4163.50	13146433.00	-13668162.00	18964370.62	-756.56	-4208.84	4276.30
4163.75	13146244.00	-13669214.00	18964997.83	-756.75	-4208.64	4276.14
4164.00	13146055.00	-13670266.00	18965625.08	-756.94	-4208.44	4275.97
4164.25	13145866.00	-13671318.00	18966252.36	-757.13	-4208.24	4275.81
4164.50	13145677.00	-13672370.00	18966879.69	-757.33	-4208.04	4275.65
4164.75	13145488.00	-13673422.00	18967507.06	-757.52	-4207.84	4275.49
4165.00	13145299.00	-13674474.00	18968134.46	-757.71	-4207.64	4275.32
4165.25	13145110.00	-13675526.00	18968761.91	-757.90	-4207.44	4275.16
4165.50	13144920.00	-13676578.00	18969388.70	-758.09	-4207.25	4275.00
4165.75	13144730.00	-13677630.00	18970015.53	-758.29	-4207.05	4274.84
4166.00	13144540.00	-13678682.00	18970642.40	-758.48	-4206.85	4274.67
4166.25	13144350.00	-13679734.00	18971269.31	-758.67	-4206.65	4274.51
4166.50	13144160.00	-13680786.00	18971896.26	-758.86	-4206.45	4274.35
4166.75	13143970.00	-13681838.00	18972523.25	-759.05	-4206.25	4274.19
4167.00	13143780.00	-13682890.00	18973150.28	-759.25	-4206.05	4274.02
4167.25	13143590.00	-13683941.00	18973776.62	-759.44	-4205.85	4273.86
4167.50	13143400.00	-13684992.00	18974403.01	-759.63	-4205.65	4273.70
4167.75	13143210.00	-13686043.00	18975029.44	-759.82	-4205.45	4273.54
4168.00	13143020.00	-13687094.00	18975655.90	-760.01	-4205.25	4273.37
4168.25	13142830.00	-13688145.00	18976282.41	-760.20	-4205.05	4273.21
4168.50	13142640.00	-13689196.00	18976908.95	-760.40	-4204.85	4273.05
4168.75	13142450.00	-13690247.00	18977535.53	-760.59	-4204.65	4272.89
4169.00	13142260.00	-13691298.00	18978162.16	-760.78	-4204.45	4272.72
4169.25	13142070.00	-13692349.00	18978788.82	-760.97	-4204.25	4272.56
4169.50	13141880.00	-13693400.00	18979415.52	-761.16	-4204.05	4272.40
4169.75	13141690.00	-13694451.00	18980042.26	-761.35	-4203.85	4272.24
4170.00	13141500.00	-13695502.00	18980669.04	-761.54	-4203.65	4272.08
4170.25	13141310.00	-13696553.00	18981295.86	-761.74	-4203.45	4271.91
4170.50	13141120.00	-13697604.00	18981922.72	-761.93	-4203.25	4271.75
4170.75	13140929.00	-13698655.00	18982548.93	-762.12	-4203.05	4271.59
4171.00	13140738.00	-13699706.00	18983175.17	-762.31	-4202.85	4271.43
4171.25	13140547.00	-13700757.00	18983801.46	-762.50	-4202.65	4271.26
4171.50	13140356.00	-13701808.00	18984427.78	-762.69	-4202.45	4271.10
4171.75	13140165.00	-13702859.00	18985054.15	-762.88	-4202.25	4270.94
4172.00	13139974.00	-13703910.00	18985680.55	-763.08	-4202.05	4270.78
4172.25	13139783.00	-13704960.00	18986306.27	-763.27	-4201.85	4270.61
4172.50	13139592.00	-13706010.00	18986932.03	-763.46	-4201.65	4270.45
4172.75	13139401.00	-13707060.00	18987557.83	-763.65	-4201.45	4270.29
4173.00	13139210.00	-13708110.00	18988183.67	-763.84	-4201.25	4270.13
4173.25	13139019.00	-13709160.00	18988809.55	-764.03	-4201.05	4269.97
4173.50	13138828.00	-13710210.00	18989435.47	-764.22	-4200.85	4269.80
4173.75	13138637.00	-13711260.00	18990061.43	-764.42	-4200.65	4269.64
4174.00	13138446.00	-13712310.00	18990687.42	-764.61	-4200.46	4269.48
4174.25	13138255.00	-13713360.00	18991313.46	-764.80	-4200.26	4269.32
4174.50	13138064.00	-13714410.00	18991939.54	-764.99	-4200.06	4269.15
4174.75	13137873.00	-13715460.00	18992565.65	-765.18	-4199.86	4268.99
4175.00	13137682.00	-13716510.00	18993191.80	-765.37	-4199.66	4268.83
4175.25	13137491.00	-13717560.00	18993818.00	-765.56	-4199.46	4268.67
4175.50	13137300.00	-13718610.00	18994444.23	-765.75	-4199.26	4268.51
4175.75	13137109.00	-13719660.00	18995070.50	-765.94	-4199.06	4268.34
4176.00	13136917.00	-13720710.00	18995696.12	-766.13	-4198.86	4268.18
4176.25	13136725.00	-13721760.00	18996321.78	-766.33	-4198.66	4268.02
4176.50	13136533.00	-13722810.00	18996947.48	-766.52	-4198.46	4267.86
4176.75	13136341.00	-13723860.00	18997573.22	-766.71	-4198.26	4267.69
4177.00	13136149.00	-13724910.00	18998199.00	-766.90	-4198.06	4267.53
4177.25	13135957.00	-13725959.00	18998824.09	-767.09	-4197.86	4267.37
4177.50	13135765.00	-13727008.00	18999449.22	-767.28	-4197.66	4267.21
4177.75	13135573.00	-13728057.00	19000074.40	-767.47	-4197.46	4267.05
4178.00	13135381.00	-13729106.00	19000699.61	-767.66	-4197.26	4266.89
4178.25	13135189.00	-13730155.00	19001324.86	-767.85	-4197.06	4266.72
4178.50	13134997.00	-13731204.00	19001950.15	-768.04	-4196.86	4266.56
4178.75	13134805.00	-13732253.00	19002575.48	-768.23	-4196.67	4266.40
4179.00	13134613.00	-13733302.00	19003200.85	-768.43	-4196.47	4266.24
4179.25	13134421.00	-13734351.00	19003826.26	-768.62	-4196.27	4266.08
4179.50	13134229.00	-13735400.00	19004451.70	-768.81	-4196.07	4265.92
4179.75	13134037.00	-13736449.00	19005077.19	-769.00	-4195.87	4265.76
4180.00	13133845.00	-13737498.00	19005702.72	-769.19	-4195.67	4265.59
4180.25	13133653.00	-13738547.00	19006328.28	-769.38	-4195.47	4265.43
4180.50	13133461.00	-13739596.00	19006953.89	-769.57	-4195.27	4265.27
4180.75	13133269.00	-13740645.00	19007579.53	-769.76	-4195.07	4265.11
4181.00	13133077.00	-13741694.00	19008205.21	-769.95	-4194.87	4264.95
4181.25	13132884.00	-13742743.00	19008830.25	-770.14	-4194.67	4264.79
4181.50	13132691.00	-13743792.00	19009455.32	-770.33	-4194.47	4264.62
4181.75	13132498.00	-13744841.00	19010080.43	-770.52	-4194.27	4264.46
4182.00	13132305.00	-13745890.00	19010705.58	-770.71	-4194.08	4264.30
4182.25	13132112.00	-13746938.00	19011330.04	-770.90	-4193.88	4264.14
4182.50	13131919.00	-13747986.00	19011954.55	-771.09	-4193.68	4263.98
4182.75	13131726.00	-13749034.00	19012579.09	-771.28	-4193.48	4263.82
4183.00	13131533.00	-13750082.00	19013203.67	-771.47	-4193.28	4263.66
4183.25	13131340.00	-13751130.00	19013828.30	-771.66	-4193.08	4263.49
4183.50	13131147.00	-13752178.00	19014452.96	-771.86	-4192.88	4263.33
4183.75	13130954.00	-13753226.00	19015077.66	-772.05	-4192.68	4263.17
4184.00	13130761.00	-13754274.00	19015702.40	-772.24	-4192.48	4263.01
4184.25	13130568.00	-13755322.00	19016327.18	-772.43	-4192.28	4262.85
4184.50	13130375.00	-13756370.00	19016952.00	-772.62	-4192.08	4262.69
4184.75	13130182.00	-13757418.00	19017576.85	-772.81	-4191.88	4262.53
4185.00	13129989.00	-13758466.00	19018201.75	-773.00	-4191.68	4262.36
4185.25	13129796.00	-13759514.00	19018826.69	-773.19	-4191.49	4262.20
4185.50	13129603.00	-13760562.00	19019451.66	-773.38	-4191.29	4262.04
4185.75	13129410.00	-13761610.00	19020076.68	-773.57	-4191.09	4261.88
4186.00	13129217.00	-13762658.00	19020701.73	-773.76	-4190.89	4261.72
4186.25	13129024.00	-13763706.00	19021326.82	-773.95	-4190.69	4261.56
4186.50	13128830.00	-13764754.00	19021951.26	-774.14	-4190.49	4261.40
4186.75	13128636.00	-13765802.00	19022575.74	-774.33	-4190.29	4261.23
4187.00	13128442.00	-13766850.00	19023200.26	-774.52	-4190.09	4261.07
4187.25	13128248.00	-13767897.00	19023824.10	-774.71	-4189.89	4260.91
4187.50	13128054.00	-13768944.00	19024447.97	-774.90	-4189.69	4260.75
4187.75	13127860.00	-13769991.00	19025071.89	-775.09	-4189.49	4260.59
4188.00	13127666.00	-13771038.00	19025695.84	-775.28	-4189.29	4260.43
4188.25	13127472.00	-13772085.00	19026319.83	-775.47	-4189.09	4260.27
4188.50	13127278.00	-13773132.00	19026943.86	-775.66	-4188.90	4260.10
4188.75	13127084.00	-13774179.00	19027567.93	-775.85	-4188.70	4259.94
4189.00	13126890.00	-13775226.00	19028192.04	-776.04	-4188.50	4259.78
4189.25	13126696.00	-13776273.00	19028816.19	-776.23	-4188.30	4259.62
4189.50	13126502.00	-13777320.00	19029440.38	-776.42	-4188.10	4259.46
4189.75	13126308.00	-13778367.00	19030064.61	-776.61	-4187.90	4259.30
4190.00	13126114.00	-13779414.00	19030688.87	-776.80	-4187.70	4259.14
4190.25	13125920.00	-13780461.00	19031313.18	-776.99	-4187.50	4258.98
4190.50	13125726.00	-13781508.00	19031937.52	-777.18	-4187.30	4258.81
4190.75	13125532.00	-13782555.00	19032561.90	-777.37	-4187.10	4258.65
4191.00	13125338.00	-13783602.00	19033186.33	-777.56	-4186.90	4258.49
4191.25	13125144.00	-13784649.00	19033810.79	-777.75	-4186.70	4258.33
4191.50	13124950.00	-13785696.00	19034435.29	-777.94	-4186.50	4258.17
4191.75	13124755.00	-13786743.00	19035059.14	-778.12	-4186.31	4258.01
4192.00	13124560.00	-13787790.00	19035683.03	-778.31	-4186.11	4257.85
4192.25	13124365.00	-13788836.00	19036306.23	-778.50	-4185.91	4257.69
4192.50	13124170.00	-13789882.00	19036929.47	-778.69	-4185.71	4257.52
4192.75	13123975.00	-13790928.00	19037552.76	-778.88	-4185.51	4257.36
4193.00	13123780.00	-13791974.00	19038176.08	-779.07	-4185.31	4257.20
4193.25	13123585.00	-13793020.00	19038799.44	-779.26	-4185.11	4257.04
4193.50	13123390.00	-13794066.00	19039422.84	-779.45	-4184.91	4256.88
4193.75	13123195.00	-13795112.00	19040046.27	-779.64	-4184.71	4256.72
4194.00	13123000.00	-13796158.00	19040669.75	-779.83	-4184.51	4256.56
4194.25	13122805.00	-13797204.00	19041293.27	-780.02	-4184.31	4256.40
4194.50	13122610.00	-13798250.00	19041916.82	-780.21	-4184.11	4256.24
4194.75	13122415.00	-13799296.00	19042540.42	-780.40	-4183.92	4256.07
4195.00	13122220.00	-13800342.00	19043164.05	-780.59	-4183.72	4255.91
4195.25	13122025.00	-13801388.00	19043787.72	-780.78	-4183.52	4255.75
4195.50	13121830.00	-13802434.00	19044411.43	-780.97	-4183.32	4255.59
4195.75	13121635.00	-13803480.00	19045035.18	-781.16	-4183.12	4255.43
4196.00	13121440.00	-13804526.00	19045658.97	-781.35	-4182.92	4255.27
4196.25	13121245.00	-13805572.00	19046282.80	-781.53	-4182.72	4255.11
4196.50	13121050.00	-13806618.00	19046906.67	-781.72	-4182.52	4254.95
4196.75	13120855.00	-13807664.00	19047530.58	-781.91	-4182.32	4254.79
4197.00	13120659.00	-13808710.00	19048153.83	-782.10	-4182.12	4254.62
4197.25	13120463.00	-13809755.00	19048776.40	-782.29	-4181.92	4254.46
4197.50	13120267.00	-13810800.00	19049399.01	-782.48	-4181.72	4254.30
4197.75	13120071.00	-13811845.00	19050021.66	-782.67	-4181.52	4254.14
4198.00	13119875.00	-13812890.00	19050644.35	-782.86	-4181.33	4253.98
4198.25	13119679.00	-13813935.00	19051267.08	-783.05	-4181.13	4253.82
4198.50	13119483.00	-13814980.00	19051889.84	-783.24	-4180.93	4253.66
4198.75	13119287.00	-13816025.00	19052512.65	-783.43	-4180.73	4253.50
4199.00	13119091.00	-13817070.00	19053135.49	-783.62	-4180.53	4253.34
4199.25	13118895.00	-13818115.00	19053758.37	-783.80	-4180.33	4253.18
4199.50	13118699.00	-13819160.00	19054381.30	-783.99	-4180.13	4253.01
4199.75	13118503.00	-13820205.00	19055004.26	-784.18	-4179.93	4252.85
4200.00	13118307.00	-13821250.00	19055627.26	-784.37	-4179.73	4252.69
4200.25	13118111.00	-13822295.00	19056250.29	-784.56	-4179.53	4252.53
4200.50	13117915.00	-13823340.00	19056873.37	-784.75	-4179.33	4252.37
4200.75	13117719.00	-13824385.00	19057496.49	-784.94	-4179.13	4252.21
4201.00	13117523.00	-13825430.00	19058119.64	-785.13	-4178.93	4252.05
4201.25	13117327.00	-13826475.00	19058742.84	-785.32	-4178.74	4251.89
4201.50	13117131.00	-13827520.00	19059366.07	-785.50	-4178.54	4251.73
4201.75	13116935.00	-13828565.00	19059989.34	-785.69	-4178.34	4251.57
4202.00	13116739.00	-13829610.00	19060612.65	-785.88	-4178.14	4251.41
4202.25	13116542.00	-13830654.00	19061234.59	-786.07	-4177.94	4251.24
4202.50	13116345.00	-13831698.00	19061856.57	-786.26	-4177.74	4251.08
4202.75	13116148.00	-13832742.00	19062478.58	-786.45	-4177.54	4250.92
4203.00	13115951.00	-13833786.00	19063100.63	-786.64	-4177.34	4250.76
4203.25	13115754.00	-13834830.00	19063722.72	-786.83	-4177.14	4250.60
4203.50	13115557.00	-13835874.00	19064344.86	-787.01	-4176.94	4250.44
4203.75	13115360.00	-13836918.00	19064967.03	-787.20	-4176.74	4250.28
4204.00	13115163.00	-13837962.00	19065589.23	-787.39	-4176.54	4250.12
4204.25	13114966.00	-13839006.00	19066211.48	-787.58	-4176.35	4249.96
4204.50	13114769.00	-13840050.00	19066833.77	-787.77	-4176.15	4249.80
4204.75	13114572.00	-13841094.00	19067456.09	-787.96	-4175.95	4249.64
4205.00	13114375.00	-13842138.00	19068078.46	-788.15	-4175.75	4249.48
4205.25	13114178.00	-13843182.00	19068700.86	-788.33	-4175.55	4249.32
4205.50	13113981.00	-13844226.00	19069323.30	-788.52	-4175.35	4249.16
4205.75	13113784.00	-13845270.00	19069945.78	-788.71	-4175.15	4249.00
4206.00	13113587.00	-13846314.00	19070568.30	-788.90	-4174.95	4248.84
4206.25	13113390.00	-13847358.00	19071190.86	-789.09	-4174.76	4248.68
4206.50	13113193.00	-13848402.00	19071813.46	-789.28	-4174.56	4248.52
4206.75	13112996.00	-13849446.00	19072436.10	-789.46	-4174.36	4248.36
4207.00	13112799.00	-13850490.00	19073058.77	-789.65	-4174.16	4248.19
4207.25	13112602.00	-13851533.00	19073680.76	-789.84	-4173.96	4248.03
4207.50	13112404.00	-13852576.00	19074302.10	-790.03	-4173.76	4247.87
4207.75	13112206.00	-13853619.00	19074923.48	-790.22	-4173.56	4247.71
4208.00	13112008.00	-13854662.00	19075544.89	-790.41	-4173.36	4247.55
4208.25	13111810.00	-13855705.00	19076166.35	-790.59	-4173.17	4247.39
4208.50	13111612.00	-13856748.00	19076787.84	-790.78	-4172.97	4247.23
4208.75	13111414.00	-13857791.00	19077409.38	-790.97	-4172.77	4247.07
4209.00	13111216.00	-13858834.00	19078030.95	-791.16	-4172.57	4246.91
4209.25	13111018.00	-13859877.00	19078652.56	-791.35	-4172.37	4246.75
4209.50	13110820.00	-13860920.00	19079274.21	-791.53	-4172.17	4246.59
4209.75	13110622.00	-13861963.00	19079895.90	-791.72	-4171.97	4246.43
4210.00	13110424.00	-13863006.00	19080517.62	-791.91	-4171.77	4246.27
4210.25	13110226.00	-13864049.00	19081139.39	-792.10	-4171.58	4246.11
4210.50	13110028.00	-13865092.00	19081761.20	-792.29	-4171.38	4245.95
4210.75	13109830.00	-13866135.00	19082383.04	-792.48	-4171.18	4245.79
4211.00	13109632.00	-13867178.00	19083004.92	-792.66	-4170.98	4245.63
4211.25	13109434.00	-13868221.00	19083626.84	-792.85	-4170.78	4245.47
4211.50	13109236.00	-13869264.00	19084248.80	-793.04	-4170.58	4245.31
4211.75	13109038.00	-13870307.00	19084870.80	-793.23	-4170.38	4245.15
4212.00	13108840.00	-13871350.00	19085492.84	-793.42	-4170.19	4244.99
4212.25	13108642.00	-13872392.00	19086114.19	-793.60	-4169.99	4244.83
4212.50	13108444.00	-13873434.00	19086735.58	-793.79	-4169.79	4244.67
4212.75	13108246.00	-13874476.00	19087357.01	-793.98	-4169.59	4244.51
4213.00	13108047.00	-13875518.00	19087977.79	-794.17	-4169.39	4244.35
4213.25	13107848.00	-13876560.00	19088598.60	-794.35	-4169.19	4244.19
4213.50	13107649.00	-13877602.00	19089219.46	-794.54	-4168.99	4244.03
4213.75	13107450.00	-13878644.00	19089840.36	-794.73	-4168.79	4243.87
4214.00	13107251.00	-13879686.00	19090461.29	-794.92	-4168.60	4243.71
4214.25	13107052.00	-13880728.00	19091082.26	-795.11	-4168.40	4243.55
4214.50	13106853.00	-13881770.00	19091703.27	-795.29	-4168.20	4243.39
4214.75	13106654.00	-13882812.00	19092324.32	-795.48	-4168.00	4243.23
4215.00	13106455.00	-13883854.00	19092945.41	-795.67	-4167.80	4243.07
4215.25	13106256.00	-13884896.00	19093566.54	-795.86	-4167.60	4242.91
4215.50	13106057.00	-13885938.00	19094187.71	-796.04	-4167.40	4242.75
4215.75	13105858.00	-13886980.00	19094808.91	-796.23	-4167.20	4242.59
4216.00	13105659.00	-13888022.00	19095430.16	-796.42	-4167.01	4242.43
4216.25	13105460.00	-13889064.00	19096051.44	-796.61	-4166.81	4242.27
4216.50	13105261.00	-13890106.00	19096672.76	-796.79	-4166.61	4242.11
4216.75	13105062.00	-13891148.00	19097294.12	-796.98	-4166.41	4241.95
4217.00	13104863.00	-13892190.00	19097915.52	-797.17	-4166.21	4241.79
4217.25	13104664.00	-13893232.00	19098536.96	-797.36	-4166.01	4241.63
4217.50	13104465.00	-13894273.00	19099157.71	-797.54	-4165.81	4241.47
4217.75	13104266.00	-13895314.00	19099778.49	-797.73	-4165.61	4241.31
4218.00	13104067.00	-13896355.00	19100399.32	-797.92	-4165.42	4241.15
4218.25	13103867.00	-13897396.00	19101019.50	-798.11	-4165.22	4240.99
4218.50	13103667.00	-13898437.00	19101639.72	-798.29	-4165.02	4240.83
4218.75	13103467.00	-13899478.00	19102259.97	-798.48	-4164.82	4240.67
4219.00	13103267.00	-13900519.00	19102880.27	-798.67	-4164.62	4240.51
4219.25	13103067.00	-13901560.00	19103500.60	-798.86	-4164.42	4240.35
4219.50	13102867.00	-13902601.00	19104120.97	-799.04	-4164.22	4240.19
4219.75	13102667.00	-13903642.00	19104741.38	-799.23	-4164.02	4240.03
4220.00	13102467.00	-13904683.00	19105361.83	-799.42	-4163.83	4239.87
4220.25	13102267.00	-13905724.00	19105982.32	-799.60	-4163.63	4239.71
4220.50	13102067.00	-13906765.00	19106602.85	-799.79	-4163.43	4239.55
4220.75	13101867.00	-13907806.00	19107223.41	-799.98	-4163.23	4239.39
4221.00	13101667.00	-13908847.00	19107844.02	-800.17	-4163.03	4239.23
4221.25	13101467.00	-13909888.00	19108464.66	-800.35	-4162.83	4239.07
4221.50	13101267.00	-13910929.00	19109085.34	-800.54	-4162.63	4238.91
4221.75	13101067.00	-13911970.00	19109706.06	-800.73	-4162.43	4238.75
4222.00	13100867.00	-13913011.00	19110326.82	-800.91	-4162.24	4238.59
4222.25	13100667.00	-13914052.00	19110947.62	-801.10	-4162.04	4238.43
4222.50	13100467.00	-13915092.00	19111567.73	-801.29	-4161.84	4238.27
4222.75	13100267.00	-13916132.00	19112187.87	-801.48	-4161.64	4238.11
4223.00	13100067.00	-13917172.00	19112808.06	-801.66	-4161.44	4237.95
4223.25	13099867.00	-13918212.00	19113428.28	-801.85	-4161.24	4237.79
4223.50	13099666.00	-13919252.00	19114047.86	-802.04	-4161.04	4237.63
4223.75	13099465.00	-13920292.00	19114667.47	-802.22	-4160.84	4237.47
4224.00	13099264.00	-13921332.00	19115287.13	-802.41	-4160.65	4237.31
4224.25	13099063.00	-13922372.00	19115906.82	-802.60	-4160.45	4237.16
4224.50	13098862.00	-13923412.00	19116526.55	-802.78	-4160.25	4237.00
4224.75	13098661.00	-13924452.00	19117146.32	-802.97	-4160.05	4236.84
4225.00	13098460.00	-13925492.00	19117766.13	-803.16	-4159.85	4236.68
4225.25	13098259.00	-13926532.00	19118385.98	-803.34	-4159.65	4236.52
4225.50	13098058.00	-13927572.00	19119005.86	-803.53	-4159.45	4236.36
4225.75	13097857.00	-13928612.00	19119625.79	-803.72	-4159.25	4236.20
4226.00	13097656.00	-13929652.00	19120245.75	-803.90	-4159.06	4236.04
4226.25	13097455.00	-13930692.00	19120865.75	-804.09	-4158.86	4235.88
4226.50	13097254.00	-13931732.00	19121485.79	-804.28	-4158.66	4235.72
4226.75	13097053.00	-13932772.00	19122105.87	-804.46	-4158.46	4235.56
4227.00	13096852.00	-13933812.00	19122725.99	-804.65	-4158.26	4235.40
4227.25	13096651.00	-13934852.00	19123346.14	-804.84	-4158.06	4235.24
4227.50	13096450.00	-13935891.00	19123965.61	-805.02	-4157.86	4235.08
4227.75	13096249.00	-13936930.00	19124585.11	-805.21	-4157.67	4234.92
4228.00	13096048.00	-13937969.00	19125204.65	-805.40	-4157.47	4234.76
4228.25	13095847.00	-13939008.00	19125824.24	-805.58	-4157.27	4234.60
4228.50	13095646.00	-13940047.00	19126443.85	-805.77	-4157.07	4234.44
4228.75	13095445.00	-13941086.00	19127063.51	-805.96	-4156.87	4234.28
4229.00	13095243.00	-13942125.00	19127682.52	-806.14	-4156.67	4234.12
4229.25	13095041.00	-13943164.00	19128301.57	-806.33	-4156.47	4233.96
4229.50	13094839.00	-13944203.00	19128920.66	-806.52	-4156.27	4233.80
4229.75	13094637.00	-13945242.00	19129539.79	-806.70	-4156.08	4233.64
4230.00	13094435.00	-13946281.00	19130158.96	-806.89	-4155.88	4233.48
4230.25	13094233.00	-13947320.00	19130778.16	-807.08	-4155.68	4233.32
4230.50	13094031.00	-13948359.00	19131397.40	-807.26	-4155.48	4233.16
4230.75	13093829.00	-13949398.00	19132016.69	-807.45	-4155.28	4233.00
4231.00	13093627.00	-13950437.00	19132636.01	-807.63	-4155.08	4232.85
4231.25	13093425.00	-13951476.00	19133255.36	-807.82	-4154.88	4232.69
4231.50	13093223.00	-13952515.00	19133874.76	-808.01	-4154.69	4232.53
4231.75	13093021.00	-13953554.00	19134494.20	-808.19	-4154.49	4232.37
4232.00	13092819.00	-13954593.00	19135113.67	-808.38	-4154.29	4232.21
4232.25	13092617.00	-13955632.00	19135733.18	-808.57	-4154.09	4232.05
4232.50	13092415.00	-13956670.00	19136352.00	-808.75	-4153.89	4231.89
4232.75	13092213.00	-13957708.00	19136970.86	-808.94	-4153.69	4231.73
4233.00	13092011.00	-13958746.00	19137589.76	-809.12	-4153.50	4231.57
4233.25	13091809.00	-13959784.00	19138208.70	-809.31	-4153.30	4231.41
4233.50	13091607.00	-13960822.00	19138827.67	-809.50	-4153.10	4231.25
4233.75	13091405.00	-13961860.00	19139446.69	-809.68	-4152.90	4231.10
4234.00	13091203.00	-13962898.00	19140065.74	-809.87	-4152.70	4230.94
4234.25	13091000.00	-13963936.00	19140684.15	-810.06	-4152.50	4230.78
4234.50	13090797.00	-13964974.00	19141302.59	-810.24	-4152.31	4230.62
4234.75	13090594.00	-13966012.00	19141921.08	-810.43	-4152.11	4230.46
4235.00	13090391.00	-13967050.00	19142539.60	-810.61	-4151.91	4230.30
4235.25	13090188.00	-13968088.00	19143158.16	-810.80	-4151.71	4230.14
4235.50	13089985.00	-13969126.00	19143776.76	-810.99	-4151.51	4229.98
4235.75	13089782.00	-13970164.00	19144395.39	-811.17	-4151.31	4229.82
4236.00	13089579.00	-13971202.00	19145014.07	-811.36	-4151.12	4229.67
4236.25	13089376.00	-13972240.00	19145632.78	-811.54	-4150.92	4229.51
4236.50	13089173.00	-13973278.00	19146251.54	-811.73	-4150.72	4229.35
4236.75	13088970.00	-13974316.00	19146870.33	-811.91	-4150.52	4229.19
4237.00	13088767.00	-13975354.00	19147489.16	-812.10	-4150.32	4229.03
4237.25	13088564.00	-13976392.00	19148108.02	-812.29	-4150.13	4228.87
4237.50	13088361.00	-13977429.00	19148726.20	-812.47	-4149.93	4228.71
4237.75	13088158.00	-13978466.00	19149344.42	-812.66	-4149.73	4228.55
4238.00	13087955.00	-13979503.00	19149962.67	-812.84	-4149.53	4228.39
4238.25	13087752.00	-13980540.00	19150580.96	-813.03	-4149.33	4228.24
4238.50	13087549.00	-13981577.00	19151199.29	-813.21	-4149.13	4228.08
4238.75	13087346.00	-13982614.00	19151817.66	-813.40	-4148.94	4227.92
4239.00	13087143.00	-13983651.00	19152436.06	-813.59	-4148.74	4227.76
4239.25	13086940.00	-13984688.00	19153054.51	-813.77	-4148.54	4227.60
4239.50	13086737.00	-13985725.00	19153672.99	-813.96	-4148.34	4227.44
4239.75	13086533.00	-13986762.00	19154290.83	-814.14	-4148.14	4227.28
4240.00	13086329.00	-13987799.00	19154908.71	-814.33	-4147.94	4227.12
4240.25	13086125.00	-13988836.00	19155526.62	-814.51	-4147.75	4226.97
4240.50	13085921.00	-13989873.00	19156144.57	-814.70	-4147.55	4226.81
4240.75	13085717.00	-13990910.00	19156762.57	-814.88	-4147.35	4226.65
4241.00	13085513.00	-13991947.00	19157380.60	-815.07	-4147.15	4226.49
4241.25	13085309.00	-13992984.00	19157998.67	-815.26	-4146.95	4226.33
4241.50	13085105.00	-13994021.00	19158616.77	-815.44	-4146.76	4226.17
4241.75	13084901.00	-13995058.00	19159234.92	-815.63	-4146.56	4226.01
4242.00	13084697.00	-13996095.00	19159853.10	-815.81	-4146.36	4225.85
4242.25	13084493.00	-13997132.00	19160471.32	-816.00	-4146.16	4225.70
4242.50	13084289.00	-13998168.00	19161088.85	-816.18	-4145.96	4225.54
4242.75	13084085.00	-13999204.00	19161706.42	-816.37	-4145.76	4225.38
4243.00	13083881.00	-14000240.00	19162324.03	-816.55	-4145.57	4225.22
4243.25	13083677.00	-14001276.00	19162941.67	-816.74	-4145.37	4225.06
4243.50	13083473.00	-14002312.00	19163559.35	-816.92	-4145.17	4224.90
4243.75	13083269.00	-14003348.00	19164177.07	-817.11	-4144.97	4224.74
4244.00	13083065.00	-14004384.00	19164794.83	-817.29	-4144.77	4224.58
4244.25	13082861.00	-14005420.00	19165412.63	-817.48	-4144.57	4224.43
4244.50	13082657.00	-14006456.00	19166030.47	-817.66	-4144.38	4224.27
4244.75	13082453.00	-14007492.00	19166648.34	-817.85	-4144.18	4224.11
4245.00	13082248.00	-14008528.00	19167265.57	-818.04	-4143.98	4223.95
4245.25	13082043.00	-14009564.00	19167882.84	-818.22	-4143.78	4223.79
4245.50	13081838.00	-14010600.00	19168500.15	-818.41	-4143.58	4223.63
