t	x	y	r	vx	vy	v
3382.75	-2167191.25	-7373800.50	7685678.35	-6656.15	2094.22	6977.83
3383.00	-2168855.25	-7373276.50	7685645.02	-6655.68	2095.84	6977.86
3383.25	-2170519.00	-7372752.00	7685611.54	-6655.20	2097.45	6977.90
3383.50	-2172182.75	-7372227.00	7685577.98	-6654.73	2099.07	6977.93
3383.75	-2173846.25	-7371702.00	7685544.74	-6654.25	2100.69	6977.96
3384.00	-2175509.75	-7371176.50	7685511.41	-6653.77	2102.31	6977.99
3384.25	-2177173.00	-7370650.50	7685477.93	-6653.29	2103.93	6978.03
3384.50	-2178836.25	-7370124.00	7685444.37	-6652.82	2105.54	6978.06
3384.75	-2180499.25	-7369597.00	7685410.65	-6652.34	2107.16	6978.09
3385.00	-2182162.25	-7369070.00	7685377.33	-6651.86	2108.78	6978.12
3385.25	-2183825.00	-7368542.50	7685343.86	-6651.38	2110.40	6978.16
3385.50	-2185487.75	-7368014.50	7685310.30	-6650.90	2112.02	6978.19
3385.75	-2187150.25	-7367486.00	7685276.58	-6650.42	2113.63	6978.22
3386.00	-2188812.75	-7366957.00	7685242.79	-6649.94	2115.25	6978.25
3386.25	-2190475.00	-7366428.00	7685209.31	-6649.46	2116.87	6978.28
3386.50	-2192137.25	-7365898.50	7685175.76	-6648.98	2118.48	6978.32
3386.75	-2193799.25	-7365368.50	7685142.05	-6648.50	2120.10	6978.35
3387.00	-2195461.25	-7364838.00	7685108.25	-6648.02	2121.72	6978.38
3387.25	-2197123.25	-7364307.00	7685074.38	-6647.54	2123.34	6978.42
3387.50	-2198785.00	-7363776.00	7685040.82	-6647.05	2124.95	6978.45
3387.75	-2200446.75	-7363244.50	7685007.19	-6646.57	2126.57	6978.48
3388.00	-2202108.25	-7362712.50	7684973.40	-6646.09	2128.19	6978.51
3388.25	-2203769.75	-7362180.00	7684939.52	-6645.60	2129.80	6978.55
3388.50	-2205431.00	-7361647.00	7684905.49	-6645.12	2131.42	6978.58
3388.75	-2207092.25	-7361113.50	7684871.38	-6644.64	2133.04	6978.61
3389.00	-2208753.25	-7360580.00	7684837.59	-6644.15	2134.65	6978.64
3389.25	-2210414.25	-7360046.00	7684803.72	-6643.67	2136.27	6978.68
3389.50	-2212075.00	-7359511.50	7684769.70	-6643.18	2137.88	6978.71
3389.75	-2213735.75	-7358976.50	7684735.59	-6642.69	2139.50	6978.74
3390.00	-2215396.25	-7358441.00	7684701.33	-6642.21	2141.12	6978.78
3390.25	-2217056.75	-7357905.50	7684667.46	-6641.72	2142.73	6978.81
3390.50	-2218717.00	-7357369.50	7684633.44	-6641.24	2144.35	6978.84
3390.75	-2220377.25	-7356833.00	7684599.33	-6640.75	2145.96	6978.87
3391.00	-2222037.25	-7356296.00	7684565.07	-6640.26	2147.58	6978.91
3391.25	-2223697.25	-7355758.50	7684530.73	-6639.77	2149.19	6978.94
3391.50	-2225357.00	-7355221.00	7684496.71	-6639.28	2150.81	6978.97
3391.75	-2227016.75	-7354683.00	7684462.61	-6638.80	2152.42	6979.01
3392.00	-2228676.25	-7354144.50	7684428.36	-6638.31	2154.04	6979.04
3392.25	-2230335.75	-7353605.50	7684394.02	-6637.82	2155.65	6979.07
3392.50	-2231995.00	-7353066.00	7684359.52	-6637.33	2157.27	6979.11
3392.75	-2233654.25	-7352526.50	7684325.43	-6636.84	2158.88	6979.14
3393.00	-2235313.25	-7351986.50	7684291.17	-6636.35	2160.50	6979.17
3393.25	-2236972.25	-7351446.00	7684256.84	-6635.86	2162.11	6979.21
3393.50	-2238631.00	-7350905.00	7684222.35	-6635.36	2163.73	6979.24
3393.75	-2240289.75	-7350363.50	7684187.77	-6634.87	2165.34	6979.27
3394.00	-2241948.25	-7349822.00	7684153.52	-6634.38	2166.96	6979.31
3394.25	-2243606.75	-7349280.00	7684119.19	-6633.89	2168.57	6979.34
3394.50	-2245265.00	-7348737.50	7684084.71	-6633.40	2170.18	6979.37
3394.75	-2246923.25	-7348194.50	7684050.14	-6632.90	2171.80	6979.41
3395.00	-2248581.25	-7347651.00	7684015.41	-6632.41	2173.41	6979.44
3395.25	-2250239.25	-7347107.00	7683980.61	-6631.92	2175.03	6979.47
3395.50	-2251897.00	-7346563.00	7683946.12	-6631.42	2176.64	6979.51
3395.75	-2253554.75	-7346018.50	7683911.56	-6630.93	2178.25	6979.54
3396.00	-2255212.25	-7345473.50	7683876.84	-6630.43	2179.87	6979.57
3396.25	-2256869.75	-7344928.00	7683842.03	-6629.94	2181.48	6979.61
3396.50	-2258527.00	-7344382.00	7683807.08	-6629.44	2183.09	6979.64
3396.75	-2260184.25	-7343836.00	7683772.51	-6628.94	2184.71	6979.67
3397.00	-2261841.25	-7343289.50	7683737.80	-6628.45	2186.32	6979.71
3397.25	-2263498.25	-7342742.50	7683703.00	-6627.95	2187.93	6979.74
3397.50	-2265155.00	-7342195.00	7683668.04	-6627.45	2189.55	6979.77
3397.75	-2266811.75	-7341647.00	7683633.01	-6626.96	2191.16	6979.81
3398.00	-2268468.25	-7341099.00	7683598.29	-6626.46	2192.77	6979.84
3398.25	-2270124.75	-7340550.50	7683563.50	-6625.96	2194.38	6979.88
3398.50	-2271781.00	-7340001.50	7683528.55	-6625.46	2196.00	6979.91
3398.75	-2273437.25	-7339452.00	7683493.51	-6624.96	2197.61	6979.94
3399.00	-2275093.25	-7338902.00	7683458.33	-6624.46	2199.22	6979.98
3399.25	-2276749.25	-7338352.00	7683423.54	-6623.96	2200.83	6980.01
3399.50	-2278405.00	-7337801.50	7683388.59	-6623.46	2202.45	6980.04
3399.75	-2280060.75	-7337250.50	7683353.56	-6622.96	2204.06	6980.08
3400.00	-2281716.25	-7336699.00	7683318.38	-6622.46	2205.67	6980.11
3400.25	-2283371.75	-7336147.00	7683283.11	-6621.96	2207.28	6980.15
3400.50	-2285027.00	-7335595.00	7683248.17	-6621.46	2208.89	6980.18
3400.75	-2286682.25	-7335042.50	7683213.14	-6620.96	2210.50	6980.21
3401.00	-2288337.25	-7334489.50	7683177.96	-6620.45	2212.12	6980.25
3401.25	-2289992.25	-7333936.00	7683142.70	-6619.95	2213.73	6980.28
3401.50	-2291647.00	-7333382.00	7683107.28	-6619.45	2215.34	6980.32
3401.75	-2293301.75	-7332828.00	7683072.26	-6618.94	2216.95	6980.35
3402.00	-2294956.25	-7332273.50	7683037.09	-6618.44	2218.56	6980.38
3402.25	-2296610.75	-7331718.50	7683001.83	-6617.94	2220.17	6980.42
3402.50	-2298265.00	-7331163.00	7682966.42	-6617.43	2221.78	6980.45
3402.75	-2299919.25	-7330607.00	7682930.92	-6616.93	2223.39	6980.49
3403.00	-2301573.25	-7330050.50	7682895.27	-6616.42	2225.00	6980.52
3403.25	-2303227.25	-7329494.00	7682860.02	-6615.92	2226.61	6980.56
3403.50	-2304881.00	-7328937.00	7682824.61	-6615.41	2228.23	6980.59
3403.75	-2306534.75	-7328379.50	7682789.12	-6614.90	2229.84	6980.62
3404.00	-2308188.25	-7327821.50	7682753.47	-6614.40	2231.45	6980.66
3404.25	-2309841.75	-7327263.00	7682717.75	-6613.89	2233.06	6980.69
3404.50	-2311495.00	-7326704.50	7682682.34	-6613.38	2234.67	6980.73
3404.75	-2313148.25	-7326145.50	7682646.86	-6612.87	2236.28	6980.76
3405.00	-2314801.25	-7325586.00	7682611.21	-6612.37	2237.89	6980.80
3405.25	-2316454.25	-7325026.00	7682575.49	-6611.86	2239.50	6980.83
3405.50	-2318107.00	-7324465.50	7682539.61	-6611.35	2241.11	6980.86
3405.75	-2319759.75	-7323905.00	7682504.13	-6610.84	2242.72	6980.90
3406.00	-2321412.25	-7323344.00	7682468.50	-6610.33	2244.33	6980.93
3406.25	-2323064.75	-7322782.50	7682432.78	-6609.82	2245.93	6980.97
3406.50	-2324717.00	-7322220.50	7682396.90	-6609.31	2247.54	6981.00
3406.75	-2326369.25	-7321658.00	7682360.95	-6608.80	2249.15	6981.04
3407.00	-2328021.25	-7321095.50	7682325.32	-6608.29	2250.76	6981.07
3407.25	-2329673.25	-7320532.50	7682289.60	-6607.77	2252.37	6981.11
3407.50	-2331325.00	-7319969.00	7682253.73	-6607.26	2253.98	6981.14
3407.75	-2332976.75	-7319405.00	7682217.78	-6606.75	2255.59	6981.18
3408.00	-2334628.25	-7318840.50	7682181.68	-6606.24	2257.20	6981.21
3408.25	-2336279.75	-7318276.00	7682145.97	-6605.72	2258.81	6981.25
3408.50	-2337931.00	-7317711.00	7682110.10	-6605.21	2260.42	6981.28
3408.75	-2339582.25	-7317145.50	7682074.16	-6604.70	2262.02	6981.32
3409.00	-2341233.25	-7316579.50	7682038.06	-6604.18	2263.63	6981.35
3409.25	-2342884.25	-7316013.00	7682001.88	-6603.67	2265.24	6981.38
3409.50	-2344535.00	-7315446.50	7681966.02	-6603.15	2266.85	6981.42
3409.75	-2346185.75	-7314879.50	7681930.07	-6602.64	2268.46	6981.45
3410.00	-2347836.25	-7314312.00	7681893.98	-6602.12	2270.06	6981.49
3410.25	-2349486.75	-7313744.00	7681857.80	-6601.61	2271.67	6981.52
3410.50	-2351137.00	-7313175.50	7681821.47	-6601.09	2273.28	6981.56
3410.75	-2352787.25	-7312607.00	7681785.53	-6600.57	2274.89	6981.59
3411.00	-2354437.25	-7312038.00	7681749.44	-6600.06	2276.49	6981.63
3411.25	-2356087.25	-7311468.50	7681713.27	-6599.54	2278.10	6981.66
3411.50	-2357737.00	-7310898.50	7681676.94	-6599.02	2279.71	6981.70
3411.75	-2359386.75	-7310328.00	7681640.53	-6598.50	2281.32	6981.73
3412.00	-2361036.25	-7309757.50	7681604.45	-6597.98	2282.92	6981.77
3412.25	-2362685.50	-7309186.50	7681568.20	-6597.46	2284.53	6981.81
3412.50	-2364334.75	-7308615.00	7681531.88	-6596.94	2286.14	6981.84
3412.75	-2365983.75	-7308043.00	7681495.40	-6596.42	2287.74	6981.88
3413.00	-2367632.75	-7307470.50	7681458.84	-6595.90	2289.35	6981.91
3413.25	-2369281.50	-7306898.00	7681422.60	-6595.38	2290.96	6981.95
3413.50	-2370930.25	-7306325.00	7681386.28	-6594.86	2292.56	6981.98
3413.75	-2372578.75	-7305751.50	7681349.81	-6594.34	2294.17	6982.02
3414.00	-2374227.25	-7305177.50	7681313.26	-6593.82	2295.78	6982.05
3414.25	-2375875.50	-7304603.00	7681276.55	-6593.30	2297.38	6982.09
3414.50	-2377523.75	-7304028.50	7681240.23	-6592.77	2298.99	6982.12
3414.75	-2379171.75	-7303453.50	7681203.76	-6592.25	2300.59	6982.16
3415.00	-2380819.75	-7302878.00	7681167.21	-6591.73	2302.20	6982.19
3415.25	-2382467.50	-7302302.00	7681130.51	-6591.21	2303.81	6982.23
3415.50	-2384115.25	-7301725.50	7681093.72	-6590.68	2305.41	6982.26
3415.75	-2385762.75	-7301148.50	7681056.78	-6590.16	2307.02	6982.30
3416.00	-2387410.25	-7300571.50	7681020.24	-6589.63	2308.62	6982.33
3416.25	-2389057.50	-7299994.00	7680983.54	-6589.11	2310.23	6982.37
3416.50	-2390704.75	-7299416.00	7680946.76	-6588.58	2311.83	6982.41
3416.75	-2392351.75	-7298837.50	7680909.83	-6588.06	2313.44	6982.44
3417.00	-2393998.75	-7298258.50	7680872.81	-6587.53	2315.04	6982.48
3417.25	-2395645.50	-7297679.50	7680836.12	-6587.00	2316.65	6982.51
3417.50	-2397292.00	-7297100.00	7680799.26	-6586.48	2318.25	6982.55
3417.75	-2398938.50	-7296520.00	7680762.33	-6585.95	2319.86	6982.58
3418.00	-2400584.75	-7295939.50	7680725.25	-6585.42	2321.46	6982.62
3418.25	-2402231.00	-7295358.50	7680688.08	-6584.90	2323.07	6982.66
3418.50	-2403877.00	-7294777.50	7680651.24	-6584.37	2324.67	6982.69
3418.75	-2405523.00	-7294196.00	7680614.31	-6583.84	2326.28	6982.73
3419.00	-2407168.75	-7293614.00	7680577.23	-6583.31	2327.88	6982.76
3419.25	-2408814.50	-7293031.50	7680540.07	-6582.78	2329.48	6982.80
3419.50	-2410460.00	-7292448.50	7680502.75	-6582.25	2331.09	6982.84
3419.75	-2412105.50	-7291865.50	7680465.83	-6581.72	2332.69	6982.87
3420.00	-2413750.75	-7291282.00	7680428.76	-6581.19	2334.30	6982.91
3420.25	-2415396.00	-7290698.00	7680391.60	-6580.66	2335.90	6982.94
3420.50	-2417041.00	-7290113.50	7680354.29	-6580.13	2337.50	6982.98
3420.75	-2418686.00	-7289528.50	7680316.90	-6579.60	2339.11	6983.02
3421.00	-2420330.75	-7288943.50	7680279.83	-6579.06	2340.71	6983.05
3421.25	-2421975.50	-7288358.00	7680242.68	-6578.53	2342.31	6983.09
3421.50	-2423620.00	-7287772.00	7680205.38	-6578.00	2343.92	6983.12
3421.75	-2425264.25	-7287185.50	7680167.91	-6577.47	2345.52	6983.16
3422.00	-2426908.50	-7286598.50	7680130.37	-6576.93	2347.12	6983.19
3422.25	-2428552.50	-7286011.50	7680093.15	-6576.40	2348.72	6983.23
3422.50	-2430196.50	-7285424.00	7680055.85	-6575.86	2350.33	6983.27
3422.75	-2431840.25	-7284836.00	7680018.40	-6575.33	2351.93	6983.30
3423.00	-2433484.00	-7284247.50	7679980.86	-6574.79	2353.53	6983.34
3423.25	-2435127.50	-7283658.50	7679943.17	-6574.26	2355.14	6983.38
3423.50	-2436771.00	-7283069.50	7679905.87	-6573.72	2356.74	6983.41
3423.75	-2438414.25	-7282480.00	7679868.42	-6573.19	2358.34	6983.45
3424.00	-2440057.50	-7281890.00	7679830.89	-6572.65	2359.94	6983.48
3424.25	-2441700.50	-7281299.50	7679793.21	-6572.11	2361.54	6983.52
3424.50	-2443343.50	-7280708.50	7679755.45	-6571.58	2363.15	6983.56
3424.75	-2444986.25	-7280117.50	7679718.00	-6571.04	2364.75	6983.59
3425.00	-2446629.00	-7279526.00	7679680.48	-6570.50	2366.35	6983.63
3425.25	-2448271.50	-7278934.00	7679642.80	-6569.96	2367.95	6983.67
3425.50	-2449913.75	-7278341.50	7679604.96	-6569.42	2369.55	6983.70
3425.75	-2451556.00	-7277748.50	7679567.05	-6568.89	2371.15	6983.74
3426.00	-2453198.00	-7277155.50	7679529.45	-6568.35	2372.75	6983.78
3426.25	-2454840.00	-7276562.00	7679491.78	-6567.81	2374.36	6983.81
3426.50	-2456481.75	-7275968.00	7679453.95	-6567.27	2375.96	6983.85
3426.75	-2458123.50	-7275373.50	7679416.04	-6566.73	2377.56	6983.89
3427.00	-2459765.00	-7274778.50	7679377.97	-6566.18	2379.16	6983.92
3427.25	-2461406.50	-7274183.50	7679340.31	-6565.64	2380.76	6983.96
3427.50	-2463047.75	-7273588.00	7679302.48	-6565.10	2382.36	6984.00
3427.75	-2464689.00	-7272992.00	7679264.58	-6564.56	2383.96	6984.03
3428.00	-2466330.00	-7272395.50	7679226.52	-6564.02	2385.56	6984.07
3428.25	-2467970.75	-7271798.50	7679188.31	-6563.48	2387.16	6984.11
3428.50	-2469611.50	-7271201.50	7679150.49	-6562.93	2388.76	6984.14
3428.75	-2471252.00	-7270604.00	7679112.51	-6562.39	2390.36	6984.18
3429.00	-2472892.50	-7270006.00	7679074.46	-6561.84	2391.96	6984.22
3429.25	-2474532.75	-7269407.50	7679036.25	-6561.30	2393.56	6984.25
3429.50	-2476173.00	-7268808.50	7678997.96	-6560.76	2395.16	6984.29
3429.75	-2477813.00	-7268209.50	7678959.99	-6560.21	2396.76	6984.33
3430.00	-2479453.00	-7267610.00	7678921.95	-6559.67	2398.36	6984.36
3430.25	-2481092.75	-7267010.00	7678883.75	-6559.12	2399.96	6984.40
3430.50	-2482732.50	-7266409.50	7678845.47	-6558.57	2401.56	6984.44
3430.75	-2484372.00	-7265808.50	7678807.03	-6558.03	2403.16	6984.48
3431.00	-2486011.25	-7265207.50	7678768.91	-6557.48	2404.76	6984.51
3431.25	-2487650.50	-7264606.00	7678730.71	-6556.93	2406.36	6984.55
3431.50	-2489289.50	-7264004.00	7678692.36	-6556.39	2407.95	6984.59
3431.75	-2490928.50	-7263401.50	7678653.93	-6555.84	2409.55	6984.62
3432.00	-2492567.25	-7262798.50	7678615.34	-6555.29	2411.15	6984.66
3432.25	-2494206.00	-7262195.50	7678577.15	-6554.74	2412.75	6984.70
3432.50	-2495844.50	-7261592.00	7678538.80	-6554.19	2414.35	6984.73
3432.75	-2497483.00	-7260988.00	7678500.38	-6553.64	2415.95	6984.77
3433.00	-2499121.25	-7260383.50	7678461.80	-6553.09	2417.54	6984.81
3433.25	-2500759.50	-7259778.50	7678423.14	-6552.54	2419.14	6984.85
3433.50	-2502397.50	-7259173.50	7678384.80	-6551.99	2420.74	6984.88
3433.75	-2504035.25	-7258568.00	7678346.30	-6551.44	2422.34	6984.92
3434.00	-2505673.00	-7257962.00	7678307.73	-6550.89	2423.94	6984.96
3434.25	-2507310.50	-7257355.50	7678269.00	-6550.34	2425.53	6985.00
3434.50	-2508948.00	-7256748.50	7678230.19	-6549.79	2427.13	6985.03
3434.75	-2510585.25	-7256141.50	7678191.70	-6549.23	2428.73	6985.07
3435.00	-2512222.50	-7255534.00	7678153.13	-6548.68	2430.33	6985.11
3435.25	-2513859.50	-7254926.00	7678114.41	-6548.13	2431.92	6985.14
3435.50	-2515496.50	-7254317.50	7678075.61	-6547.58	2433.52	6985.18
3435.75	-2517133.25	-7253708.50	7678036.65	-6547.02	2435.12	6985.22
3436.00	-2518769.75	-7253099.50	7677998.01	-6546.47	2436.71	6985.26
3436.25	-2520406.25	-7252490.00	7677959.29	-6545.91	2438.31	6985.29
3436.50	-2522042.50	-7251880.00	7677920.42	-6545.36	2439.91	6985.33
3436.75	-2523678.75	-7251269.50	7677881.47	-6544.80	2441.50	6985.37
3437.00	-2525314.75	-7250658.50	7677842.36	-6544.25	2443.10	6985.41
3437.25	-2526950.75	-7250047.50	7677803.65	-6543.69	2444.70	6985.45
3437.50	-2528586.50	-7249436.00	7677764.78	-6543.14	2446.29	6985.48
3437.75	-2530222.25	-7248824.00	7677725.84	-6542.58	2447.89	6985.52
3438.00	-2531857.75	-7248211.50	7677686.74	-6542.02	2449.49	6985.56
3438.25	-2533493.00	-7247598.50	7677647.48	-6541.46	2451.08	6985.60
3438.50	-2535128.25	-7246985.50	7677608.62	-6540.91	2452.68	6985.63
3438.75	-2536763.25	-7246372.00	7677569.60	-6540.35	2454.27	6985.67
3439.00	-2538398.25	-7245758.00	7677530.51	-6539.79	2455.87	6985.71
3439.25	-2540033.00	-7245143.50	7677491.26	-6539.23	2457.46	6985.75
3439.50	-2541667.75	-7244528.50	7677451.93	-6538.67	2459.06	6985.79
3439.75	-2543302.25	-7243913.50	7677412.92	-6538.11	2460.66	6985.82
3440.00	-2544936.75	-7243298.00	7677373.83	-6537.55	2462.25	6985.86
3440.25	-2546571.00	-7242682.00	7677334.59	-6536.99	2463.85	6985.90
3440.50	-2548205.00	-7242065.50	7677295.19	-6536.43	2465.44	6985.94
3440.75	-2549839.00	-7241448.50	7677255.71	-6535.87	2467.03	6985.98
3441.00	-2551472.75	-7240831.50	7677216.55	-6535.31	2468.63	6986.01
3441.25	-2553106.50	-7240214.00	7677177.32	-6534.75	2470.22	6986.05
3441.50	-2554740.00	-7239596.00	7677137.92	-6534.18	2471.82	6986.09
3441.75	-2556373.50	-7238977.50	7677098.46	-6533.62	2473.41	6986.13
3442.00	-2558006.75	-7238358.50	7677058.83	-6533.06	2475.01	6986.17
3442.25	-2559639.75	-7237739.50	7677019.52	-6532.50	2476.60	6986.20
3442.50	-2561272.75	-7237120.00	7676980.14	-6531.93	2478.20	6986.24
3442.75	-2562905.50	-7236500.00	7676940.59	-6531.37	2479.79	6986.28
3443.00	-2564538.25	-7235879.50	7676900.97	-6530.80	2481.38	6986.32
3443.25	-2566170.75	-7235259.00	7676861.67	-6530.24	2482.98	6986.36
3443.50	-2567803.25	-7234638.00	7676822.29	-6529.67	2484.57	6986.39
3443.75	-2569435.50	-7234016.50	7676782.76	-6529.11	2486.16	6986.43
3444.00	-2571067.75	-7233394.50	7676743.15	-6528.54	2487.76	6986.47
3444.25	-2572699.75	-7232772.00	7676703.38	-6527.97	2489.35	6986.51
3444.50	-2574331.50	-7232149.50	7676663.93	-6527.41	2490.94	6986.55
3444.75	-2575963.25	-7231526.50	7676624.40	-6526.84	2492.54	6986.59
3445.00	-2577594.75	-7230903.00	7676584.72	-6526.27	2494.13	6986.62
3445.25	-2579226.25	-7230279.00	7676544.96	-6525.71	2495.72	6986.66
3445.50	-2580857.50	-7229654.50	7676505.04	-6525.14	2497.31	6986.70
3445.75	-2582488.75	-7229030.00	7676465.52	-6524.57	2498.91	6986.74
3446.00	-2584119.75	-7228405.00	7676425.84	-6524.00	2500.50	6986.78
3446.25	-2585750.50	-7227779.50	7676386.01	-6523.43	2502.09	6986.82
3446.50	-2587381.25	-7227153.50	7676346.10	-6522.86	2503.68	6986.86
3446.75	-2589011.75	-7226527.00	7676306.03	-6522.29	2505.28	6986.89
3447.00	-2590642.25	-7225900.50	7676266.36	-6521.72	2506.87	6986.93
3447.25	-2592272.50	-7225273.50	7676226.54	-6521.15	2508.46	6986.97
3447.50	-2593902.75	-7224646.00	7676186.64	-6520.58	2510.05	6987.01
3447.75	-2595532.75	-7224018.00	7676146.58	-6520.01	2511.64	6987.05
3448.00	-2597162.50	-7223389.50	7676106.36	-6519.44	2513.24	6987.09
3448.25	-2598792.25	-7222761.00	7676066.55	-6518.86	2514.83	6987.13
3448.50	-2600421.75	-7222132.00	7676026.57	-6518.29	2516.42	6987.16
3448.75	-2602051.25	-7221502.50	7675986.52	-6517.72	2518.01	6987.20
3449.00	-2603680.50	-7220872.50	7675946.31	-6517.14	2519.60	6987.24
3449.25	-2605309.75	-7220242.00	7675906.03	-6516.57	2521.19	6987.28
3449.50	-2606938.75	-7219611.50	7675866.07	-6516.00	2522.78	6987.32
3449.75	-2608567.50	-7218980.50	7675825.94	-6515.42	2524.37	6987.36
3450.00	-2610196.25	-7218349.00	7675785.74	-6514.85	2525.96	6987.40
3450.25	-2611824.75	-7217717.00	7675745.39	-6514.27	2527.55	6987.44
3450.50	-2613453.25	-7217084.50	7675704.96	-6513.70	2529.14	6987.48
3450.75	-2615081.50	-7216452.00	7675664.84	-6513.12	2530.73	6987.51
3451.00	-2616709.75	-7215819.00	7675624.65	-6512.54	2532.32	6987.55
3451.25	-2618337.75	-7215185.50	7675584.30	-6511.97	2533.91	6987.59
3451.50	-2619965.50	-7214551.50	7675543.80	-6511.39	2535.50	6987.63
3451.75	-2621593.25	-7213917.00	7675503.22	-6510.81	2537.09	6987.67
3452.00	-2623220.75	-7213282.50	7675462.95	-6510.24	2538.68	6987.71
3452.25	-2624848.25	-7212647.50	7675422.61	-6509.66	2540.27	6987.75
3452.50	-2626475.50	-7212012.00	7675382.12	-6509.08	2541.86	6987.79
3452.75	-2628102.75	-7211376.00	7675341.55	-6508.50	2543.45	6987.83
3453.00	-2629729.75	-7210739.50	7675300.82	-6507.92	2545.04	6987.87
3453.25	-2631356.50	-7210103.00	7675260.41	-6507.34	2546.63	6987.91
3453.50	-2632983.25	-7209466.00	7675219.92	-6506.76	2548.22	6987.95
3453.75	-2634609.75	-7208828.50	7675179.27	-6506.18	2549.81	6987.98
3454.00	-2636236.25	-7208190.50	7675138.56	-6505.60	2551.40	6988.02
3454.25	-2637862.50	-7207552.50	7675098.15	-6505.02	2552.99	6988.06
3454.50	-2639488.50	-7206914.00	7675057.59	-6504.44	2554.57	6988.10
3454.75	-2641114.50	-7206275.00	7675016.95	-6503.86	2556.16	6988.14
3455.00	-2642740.25	-7205635.50	7674976.16	-6503.28	2557.75	6988.18
3455.25	-2644366.00	-7204995.50	7674935.29	-6502.69	2559.34	6988.22
3455.50	-2645991.50	-7204355.50	7674894.73	-6502.11	2560.93	6988.26
3455.75	-2647617.00	-7203715.00	7674854.11	-6501.53	2562.52	6988.30
3456.00	-2649242.25	-7203074.00	7674813.32	-6500.94	2564.10	6988.34
3456.25	-2650867.25	-7202432.50	7674772.38	-6500.36	2565.69	6988.38
3456.50	-2652492.25	-7201790.50	7674731.37	-6499.77	2567.28	6988.42
3456.75	-2654117.00	-7201148.50	7674690.66	-6499.19	2568.87	6988.46
3457.00	-2655741.75	-7200506.00	7674649.89	-6498.61	2570.45	6988.50
3457.25	-2657366.25	-7199863.00	7674608.95	-6498.02	2572.04	6988.54
3457.50	-2658990.50	-7199219.50	7674567.86	-6497.43	2573.63	6988.58
3457.75	-2660614.75	-7198575.50	7674526.70	-6496.85	2575.22	6988.62
3458.00	-2662238.75	-7197931.50	7674485.85	-6496.26	2576.80	6988.66
3458.25	-2663862.75	-7197287.00	7674444.93	-6495.67	2578.39	6988.70
3458.50	-2665486.50	-7196642.00	7674403.84	-6495.09	2579.98	6988.74
3458.75	-2667110.00	-7195996.50	7674362.60	-6494.50	2581.56	6988.78
3459.00	-2668733.50	-7195350.50	7674321.29	-6493.91	2583.15	6988.82
3459.25	-2670356.75	-7194704.50	7674280.29	-6493.32	2584.74	6988.86
3459.50	-2671980.00	-7194058.00	7674239.22	-6492.73	2586.32	6988.90
3459.75	-2673603.00	-7193411.00	7674197.99	-6492.15	2587.91	6988.94
3460.00	-2675226.00	-7192763.50	7674156.69	-6491.56	2589.49	6988.98
3460.25	-2676848.75	-7192115.50	7674115.23	-6490.97	2591.08	6989.02
3460.50	-2678471.25	-7191467.50	7674074.08	-6490.38	2592.67	6989.06
3460.75	-2680093.75	-7190819.00	7674032.86	-6489.79	2594.25	6989.10
3461.00	-2681716.00	-7190170.00	7673991.49	-6489.20	2595.84	6989.14
3461.25	-2683338.25	-7189520.50	7673950.04	-6488.60	2597.42	6989.18
3461.50	-2684960.25	-7188870.50	7673908.43	-6488.01	2599.01	6989.22
3461.75	-2686582.00	-7188220.50	7673867.13	-6487.42	2600.59	6989.26
3462.00	-2688203.75	-7187570.00	7673825.77	-6486.83	2602.18	6989.30
3462.25	-2689825.25	-7186919.00	7673784.24	-6486.23	2603.76	6989.34
3462.50	-2691446.75	-7186267.50	7673742.65	-6485.64	2605.35	6989.38
3462.75	-2693068.00	-7185616.00	7673701.36	-6485.05	2606.93	6989.42
3463.00	-2694689.00	-7184964.00	7673659.91	-6484.45	2608.52	6989.46
3463.25	-2696310.00	-7184311.50	7673618.40	-6483.86	2610.10	6989.50
3463.50	-2697930.75	-7183658.50	7673576.73	-6483.27	2611.68	6989.54
3463.75	-2699551.50	-7183005.00	7673534.98	-6482.67	2613.27	6989.58
3464.00	-2701172.00	-7182351.50	7673493.55	-6482.07	2614.85	6989.62
3464.25	-2702792.25	-7181697.50	7673451.96	-6481.48	2616.44	6989.66
3464.50	-2704412.50	-7181043.00	7673410.29	-6480.88	2618.02	6989.70
3464.75	-2706032.50	-7180388.00	7673368.47	-6480.29	2619.60	6989.74
3465.00	-2707652.50	-7179732.50	7673326.58	-6479.69	2621.19	6989.78
3465.25	-2709272.25	-7179077.00	7673285.00	-6479.09	2622.77	6989.82
3465.50	-2710891.75	-7178421.00	7673243.26	-6478.49	2624.36	6989.86
3465.75	-2712511.25	-7177764.50	7673201.45	-6477.90	2625.94	6989.90
3466.00	-2714130.50	-7177107.50	7673159.48	-6477.30	2627.52	6989.94
3466.25	-2715749.75	-7176450.00	7673117.44	-6476.70	2629.10	6989.98
3466.50	-2717368.75	-7175792.50	7673075.71	-6476.10	2630.69	6990.02
3466.75	-2718987.75	-7175134.50	7673033.92	-6475.50	2632.27	6990.06
3467.00	-2720606.50	-7174476.00	7672991.96	-6474.90	2633.85	6990.10
3467.25	-2722225.00	-7173817.00	7672949.84	-6474.30	2635.44	6990.14
3467.50	-2723843.50	-7173157.50	7672907.66	-6473.70	2637.02	6990.18
3467.75	-2725461.75	-7172498.00	7672865.78	-6473.10	2638.60	6990.22
