t	x	y	r	vx	vy	v
5101.25	40140600.00	-14944015.00	42832129.91	6164.53	-4407.05	7577.83
5101.50	40142140.00	-14945117.00	42833957.63	6164.48	-4407.04	7577.78
5101.75	40143680.00	-14946219.00	42835785.35	6164.43	-4407.02	7577.73
5102.00	40145220.00	-14947321.00	42837613.07	6164.38	-4407.00	7577.68
5102.25	40146760.00	-14948423.00	42839440.81	6164.33	-4406.98	7577.62
5102.50	40148300.00	-14949525.00	42841268.55	6164.28	-4406.96	7577.57
5102.75	40149840.00	-14950627.00	42843096.29	6164.23	-4406.94	7577.52
5103.00	40151380.00	-14951729.00	42844924.04	6164.17	-4406.92	7577.47
5103.25	40152920.00	-14952831.00	42846751.80	6164.12	-4406.90	7577.41
5103.50	40154460.00	-14953933.00	42848579.56	6164.07	-4406.88	7577.36
5103.75	40156000.00	-14955035.00	42850407.32	6164.02	-4406.86	7577.31
5104.00	40157540.00	-14956137.00	42852235.10	6163.97	-4406.84	7577.26
5104.25	40159080.00	-14957239.00	42854062.88	6163.92	-4406.83	7577.20
5104.50	40160620.00	-14958341.00	42855890.66	6163.87	-4406.81	7577.15
5104.75	40162160.00	-14959443.00	42857718.45	6163.82	-4406.79	7577.10
5105.00	40163700.00	-14960545.00	42859546.25	6163.77	-4406.77	7577.05
5105.25	40165240.00	-14961647.00	42861374.05	6163.72	-4406.75	7577.00
5105.50	40166780.00	-14962749.00	42863201.85	6163.67	-4406.73	7576.94
5105.75	40168320.00	-14963851.00	42865029.67	6163.62	-4406.71	7576.89
5106.00	40169860.00	-14964953.00	42866857.49	6163.57	-4406.69	7576.84
5106.25	40171400.00	-14966055.00	42868685.31	6163.51	-4406.67	7576.79
5106.50	40172940.00	-14967157.00	42870513.14	6163.46	-4406.65	7576.73
5106.75	40174480.00	-14968259.00	42872340.98	6163.41	-4406.64	7576.68
5107.00	40176020.00	-14969361.00	42874168.82	6163.36	-4406.62	7576.63
5107.25	40177560.00	-14970463.00	42875996.66	6163.31	-4406.60	7576.58
5107.50	40179100.00	-14971565.00	42877824.52	6163.26	-4406.58	7576.52
5107.75	40180640.00	-14972667.00	42879652.38	6163.21	-4406.56	7576.47
5108.00	40182180.00	-14973769.00	42881480.24	6163.16	-4406.54	7576.42
5108.25	40183720.00	-14974871.00	42883308.11	6163.11	-4406.52	7576.37
5108.50	40185260.00	-14975973.00	42885135.99	6163.06	-4406.50	7576.31
5108.75	40186800.00	-14977075.00	42886963.87	6163.01	-4406.48	7576.26
5109.00	40188340.00	-14978177.00	42888791.75	6162.96	-4406.46	7576.21
5109.25	40189880.00	-14979279.00	42890619.65	6162.91	-4406.44	7576.16
5109.50	40191420.00	-14980381.00	42892447.55	6162.85	-4406.43	7576.10
5109.75	40192960.00	-14981483.00	42894275.45	6162.80	-4406.41	7576.05
5110.00	40194500.00	-14982585.00	42896103.36	6162.75	-4406.39	7576.00
5110.25	40196040.00	-14983687.00	42897931.28	6162.70	-4406.37	7575.95
5110.50	40197580.00	-14984789.00	42899759.20	6162.65	-4406.35	7575.90
5110.75	40199120.00	-14985891.00	42901587.12	6162.60	-4406.33	7575.84
5111.00	40200660.00	-14986993.00	42903415.06	6162.55	-4406.31	7575.79
5111.25	40202200.00	-14988095.00	42905243.00	6162.50	-4406.29	7575.74
5111.50	40203740.00	-14989197.00	42907070.94	6162.45	-4406.27	7575.69
5111.75	40205280.00	-14990299.00	42908898.89	6162.40	-4406.25	7575.63
5112.00	40206820.00	-14991401.00	42910726.85	6162.35	-4406.24	7575.58
5112.25	40208360.00	-14992503.00	42912554.81	6162.30	-4406.22	7575.53
5112.50	40209900.00	-14993605.00	42914382.77	6162.25	-4406.20	7575.48
5112.75	40211440.00	-14994707.00	42916210.75	6162.19	-4406.18	7575.42
5113.00	40212980.00	-14995809.00	42918038.73	6162.14	-4406.16	7575.37
5113.25	40214520.00	-14996911.00	42919866.71	6162.09	-4406.14	7575.32
5113.50	40216060.00	-14998013.00	42921694.70	6162.04	-4406.12	7575.27
5113.75	40217600.00	-14999115.00	42923522.69	6161.99	-4406.10	7575.21
5114.00	40219140.00	-15000217.00	42925350.70	6161.94	-4406.08	7575.16
5114.25	40220680.00	-15001319.00	42927178.70	6161.89	-4406.06	7575.11
5114.50	40222220.00	-15002421.00	42929006.72	6161.84	-4406.04	7575.06
5114.75	40223760.00	-15003523.00	42930834.73	6161.79	-4406.03	7575.00
5115.00	40225300.00	-15004625.00	42932662.76	6161.74	-4406.01	7574.95
5115.25	40226840.00	-15005726.00	42934490.44	6161.69	-4405.99	7574.90
5115.50	40228380.00	-15006827.00	42936318.12	6161.64	-4405.97	7574.85
5115.75	40229920.00	-15007928.00	42938145.82	6161.58	-4405.95	7574.80
5116.00	40231460.00	-15009029.00	42939973.51	6161.53	-4405.93	7574.74
5116.25	40233000.00	-15010130.00	42941801.22	6161.48	-4405.91	7574.69
5116.50	40234540.00	-15011231.00	42943628.92	6161.43	-4405.89	7574.64
5116.75	40236080.00	-15012332.00	42945456.64	6161.38	-4405.87	7574.59
5117.00	40237620.00	-15013433.00	42947284.36	6161.33	-4405.85	7574.53
5117.25	40239160.00	-15014534.00	42949112.08	6161.28	-4405.84	7574.48
5117.50	40240700.00	-15015635.00	42950939.81	6161.23	-4405.82	7574.43
5117.75	40242240.00	-15016736.00	42952767.55	6161.18	-4405.80	7574.38
5118.00	40243780.00	-15017837.00	42954595.29	6161.13	-4405.78	7574.32
5118.25	40245320.00	-15018938.00	42956423.04	6161.08	-4405.76	7574.27
5118.50	40246860.00	-15020039.00	42958250.80	6161.03	-4405.74	7574.22
5118.75	40248400.00	-15021140.00	42960078.56	6160.98	-4405.72	7574.17
5119.00	40249940.00	-15022241.00	42961906.32	6160.92	-4405.70	7574.11
5119.25	40251480.00	-15023342.00	42963734.09	6160.87	-4405.68	7574.06
5119.50	40253020.00	-15024443.00	42965561.87	6160.82	-4405.66	7574.01
5119.75	40254560.00	-15025544.00	42967389.65	6160.77	-4405.65	7573.96
5120.00	40256100.00	-15026645.00	42969217.44	6160.72	-4405.63	7573.90
5120.25	40257640.00	-15027746.00	42971045.23	6160.67	-4405.61	7573.85
5120.50	40259180.00	-15028847.00	42972873.03	6160.62	-4405.59	7573.80
5120.75	40260720.00	-15029948.00	42974700.83	6160.57	-4405.57	7573.75
5121.00	40262260.00	-15031049.00	42976528.64	6160.52	-4405.55	7573.70
5121.25	40263800.00	-15032150.00	42978356.46	6160.47	-4405.53	7573.64
5121.50	40265340.00	-15033251.00	42980184.28	6160.42	-4405.51	7573.59
5121.75	40266880.00	-15034352.00	42982012.11	6160.37	-4405.49	7573.54
5122.00	40268420.00	-15035453.00	42983839.94	6160.32	-4405.47	7573.49
5122.25	40269960.00	-15036554.00	42985667.78	6160.27	-4405.45	7573.43
5122.50	40271500.00	-15037655.00	42987495.63	6160.22	-4405.44	7573.38
5122.75	40273040.00	-15038756.00	42989323.48	6160.17	-4405.42	7573.33
5123.00	40274580.00	-15039857.00	42991151.33	6160.12	-4405.40	7573.28
5123.25	40276120.00	-15040958.00	42992979.19	6160.06	-4405.38	7573.23
5123.50	40277660.00	-15042059.00	42994807.06	6160.01	-4405.36	7573.17
5123.75	40279200.00	-15043160.00	42996634.93	6159.96	-4405.34	7573.12
5124.00	40280740.00	-15044261.00	42998462.81	6159.91	-4405.32	7573.07
5124.25	40282280.00	-15045362.00	43000290.69	6159.86	-4405.30	7573.02
5124.50	40283820.00	-15046463.00	43002118.58	6159.81	-4405.28	7572.97
5124.75	40285360.00	-15047564.00	43003946.48	6159.76	-4405.26	7572.91
5125.00	40286900.00	-15048665.00	43005774.38	6159.71	-4405.25	7572.86
5125.25	40288440.00	-15049766.00	43007602.28	6159.66	-4405.23	7572.81
5125.50	40289980.00	-15050867.00	43009430.20	6159.61	-4405.21	7572.76
5125.75	40291520.00	-15051968.00	43011258.11	6159.56	-4405.19	7572.71
5126.00	40293060.00	-15053069.00	43013086.04	6159.51	-4405.17	7572.65
5126.25	40294600.00	-15054170.00	43014913.97	6159.46	-4405.15	7572.60
5126.50	40296140.00	-15055271.00	43016741.90	6159.41	-4405.13	7572.55
5126.75	40297680.00	-15056372.00	43018569.84	6159.36	-4405.11	7572.50
5127.00	40299220.00	-15057473.00	43020397.79	6159.31	-4405.09	7572.45
5127.25	40300760.00	-15058574.00	43022225.74	6159.26	-4405.07	7572.39
5127.50	40302300.00	-15059675.00	43024053.70	6159.21	-4405.05	7572.34
5127.75	40303840.00	-15060776.00	43025881.66	6159.16	-4405.04	7572.29
5128.00	40305380.00	-15061877.00	43027709.63	6159.11	-4405.02	7572.24
5128.25	40306920.00	-15062978.00	43029537.60	6159.06	-4405.00	7572.19
5128.50	40308460.00	-15064079.00	43031365.58	6159.01	-4404.98	7572.13
5128.75	40310000.00	-15065180.00	43033193.57	6158.96	-4404.96	7572.08
5129.00	40311540.00	-15066281.00	43035021.56	6158.91	-4404.94	7572.03
5129.25	40313080.00	-15067382.00	43036849.55	6158.86	-4404.92	7571.98
5129.50	40314620.00	-15068483.00	43038677.55	6158.81	-4404.90	7571.93
5129.75	40316160.00	-15069584.00	43040505.56	6158.76	-4404.88	7571.87
5130.00	40317700.00	-15070685.00	43042333.58	6158.71	-4404.86	7571.82
5130.25	40319240.00	-15071786.00	43044161.59	6158.66	-4404.85	7571.77
5130.50	40320780.00	-15072887.00	43045989.62	6158.61	-4404.83	7571.72
5130.75	40322320.00	-15073988.00	43047817.65	6158.56	-4404.81	7571.67
5131.00	40323860.00	-15075089.00	43049645.69	6158.51	-4404.79	7571.61
5131.25	40325400.00	-15076190.00	43051473.73	6158.46	-4404.77	7571.56
5131.50	40326940.00	-15077291.00	43053301.77	6158.41	-4404.75	7571.51
5131.75	40328480.00	-15078392.00	43055129.83	6158.35	-4404.73	7571.46
5132.00	40330020.00	-15079493.00	43056957.89	6158.30	-4404.71	7571.41
5132.25	40331560.00	-15080594.00	43058785.95	6158.25	-4404.69	7571.35
5132.50	40333100.00	-15081695.00	43060614.02	6158.20	-4404.67	7571.30
5132.75	40334640.00	-15082796.00	43062442.09	6158.15	-4404.65	7571.25
5133.00	40336180.00	-15083897.00	43064270.17	6158.10	-4404.64	7571.20
5133.25	40337720.00	-15084998.00	43066098.26	6158.05	-4404.62	7571.15
5133.50	40339260.00	-15086099.00	43067926.35	6158.00	-4404.60	7571.10
5133.75	40340800.00	-15087200.00	43069754.45	6157.95	-4404.58	7571.04
5134.00	40342340.00	-15088301.00	43071582.55	6157.90	-4404.56	7570.99
5134.25	40343880.00	-15089402.00	43073410.66	6157.85	-4404.54	7570.94
5134.50	40345420.00	-15090503.00	43075238.78	6157.80	-4404.52	7570.89
5134.75	40346960.00	-15091604.00	43077066.90	6157.75	-4404.50	7570.84
5135.00	40348500.00	-15092705.00	43078895.02	6157.70	-4404.48	7570.78
5135.25	40350040.00	-15093806.00	43080723.16	6157.65	-4404.46	7570.73
5135.50	40351580.00	-15094907.00	43082551.29	6157.60	-4404.45	7570.68
5135.75	40353120.00	-15096008.00	43084379.43	6157.55	-4404.43	7570.63
5136.00	40354660.00	-15097109.00	43086207.58	6157.50	-4404.41	7570.58
5136.25	40356200.00	-15098210.00	43088035.74	6157.45	-4404.39	7570.52
5136.50	40357740.00	-15099311.00	43089863.90	6157.40	-4404.37	7570.47
5136.75	40359280.00	-15100412.00	43091692.06	6157.35	-4404.35	7570.42
5137.00	40360820.00	-15101513.00	43093520.23	6157.30	-4404.33	7570.37
5137.25	40362360.00	-15102614.00	43095348.41	6157.25	-4404.31	7570.32
5137.50	40363900.00	-15103715.00	43097176.59	6157.20	-4404.29	7570.26
5137.75	40365440.00	-15104816.00	43099004.78	6157.15	-4404.27	7570.21
5138.00	40366980.00	-15105917.00	43100832.97	6157.10	-4404.25	7570.16
5138.25	40368520.00	-15107018.00	43102661.17	6157.05	-4404.24	7570.11
5138.50	40370060.00	-15108119.00	43104489.37	6157.00	-4404.22	7570.06
5138.75	40371600.00	-15109220.00	43106317.58	6156.95	-4404.20	7570.00
5139.00	40373140.00	-15110321.00	43108145.80	6156.90	-4404.18	7569.95
5139.25	40374680.00	-15111422.00	43109974.02	6156.85	-4404.16	7569.90
5139.50	40376220.00	-15112523.00	43111802.25	6156.80	-4404.14	7569.85
5139.75	40377760.00	-15113624.00	43113630.48	6156.75	-4404.12	7569.80
5140.00	40379300.00	-15114725.00	43115458.72	6156.70	-4404.11	7569.75
5140.25	40380840.00	-15115826.00	43117286.96	6156.65	-4404.09	7569.69
5140.50	40382380.00	-15116927.00	43119115.21	6156.59	-4404.07	7569.64
5140.75	40383920.00	-15118028.00	43120943.46	6156.54	-4404.05	7569.59
5141.00	40385460.00	-15119129.00	43122771.72	6156.49	-4404.03	7569.54
5141.25	40387000.00	-15120230.00	43124599.99	6156.44	-4404.01	7569.49
5141.50	40388540.00	-15121331.00	43126428.26	6156.39	-4403.99	7569.43
5141.75	40390080.00	-15122432.00	43128256.54	6156.34	-4403.98	7569.38
5142.00	40391620.00	-15123533.00	43130084.82	6156.29	-4403.96	7569.33
5142.25	40393160.00	-15124634.00	43131913.11	6156.24	-4403.94	7569.28
5142.50	40394700.00	-15125735.00	43133741.40	6156.19	-4403.92	7569.23
5142.75	40396240.00	-15126836.00	43135569.70	6156.14	-4403.90	7569.18
5143.00	40397780.00	-15127937.00	43137398.01	6156.09	-4403.88	7569.12
5143.25	40399320.00	-15129038.00	43139226.32	6156.04	-4403.86	7569.07
5143.50	40400860.00	-15130139.00	43141054.63	6155.99	-4403.85	7569.02
5143.75	40402400.00	-15131240.00	43142882.96	6155.94	-4403.83	7568.97
5144.00	40403940.00	-15132341.00	43144711.28	6155.89	-4403.81	7568.92
5144.25	40405480.00	-15133442.00	43146539.62	6155.84	-4403.79	7568.87
5144.50	40407020.00	-15134543.00	43148367.95	6155.79	-4403.77	7568.81
5144.75	40408560.00	-15135644.00	43150196.30	6155.74	-4403.75	7568.76
5145.00	40410100.00	-15136745.00	43152024.65	6155.69	-4403.73	7568.71
5145.25	40411640.00	-15137846.00	43153853.00	6155.64	-4403.72	7568.66
5145.50	40413180.00	-15138947.00	43155681.36	6155.59	-4403.70	7568.61
5145.75	40414720.00	-15140048.00	43157509.73	6155.54	-4403.68	7568.56
5146.00	40416260.00	-15141149.00	43159338.10	6155.49	-4403.66	7568.50
5146.25	40417800.00	-15142250.00	43161166.48	6155.44	-4403.64	7568.45
5146.50	40419340.00	-15143351.00	43162994.86	6155.39	-4403.62	7568.40
5146.75	40420880.00	-15144452.00	43164823.25	6155.34	-4403.60	7568.35
5147.00	40422420.00	-15145553.00	43166651.65	6155.29	-4403.59	7568.30
5147.25	40423960.00	-15146654.00	43168480.05	6155.24	-4403.57	7568.25
5147.50	40425500.00	-15147755.00	43170308.45	6155.19	-4403.55	7568.19
5147.75	40427040.00	-15148856.00	43172136.86	6155.14	-4403.53	7568.14
5148.00	40428580.00	-15149957.00	43173965.28	6155.09	-4403.51	7568.09
5148.25	40430120.00	-15151058.00	43175793.70	6155.04	-4403.49	7568.04
5148.50	40431660.00	-15152159.00	43177622.13	6154.99	-4403.47	7567.99
5148.75	40433200.00	-15153260.00	43179450.56	6154.94	-4403.46	7567.94
5149.00	40434740.00	-15154361.00	43181279.00	6154.89	-4403.44	7567.88
5149.25	40436280.00	-15155462.00	43183107.45	6154.84	-4403.42	7567.83
5149.50	40437820.00	-15156563.00	43184935.90	6154.79	-4403.40	7567.78
5149.75	40439360.00	-15157664.00	43186764.35	6154.74	-4403.38	7567.73
5150.00	40440900.00	-15158765.00	43188592.81	6154.69	-4403.36	7567.68
5150.25	40442440.00	-15159866.00	43190421.28	6154.64	-4403.34	7567.63
5150.50	40443980.00	-15160967.00	43192249.75	6154.59	-4403.33	7567.58
5150.75	40445520.00	-15162068.00	43194078.23	6154.54	-4403.31	7567.53
5151.00	40447060.00	-15163169.00	43195906.71	6154.49	-4403.29	7567.47
5151.25	40448600.00	-15164270.00	43197735.20	6154.44	-4403.27	7567.42
5151.50	40450140.00	-15165371.00	43199563.70	6154.39	-4403.25	7567.37
5151.75	40451680.00	-15166472.00	43201392.20	6154.34	-4403.23	7567.32
5152.00	40453220.00	-15167573.00	43203220.70	6154.29	-4403.21	7567.27
5152.25	40454760.00	-15168674.00	43205049.21	6154.24	-4403.20	7567.22
5152.50	40456300.00	-15169775.00	43206877.73	6154.19	-4403.18	7567.17
5152.75	40457840.00	-15170876.00	43208706.25	6154.14	-4403.16	7567.11
5153.00	40459380.00	-15171977.00	43210534.78	6154.09	-4403.14	7567.06
5153.25	40460920.00	-15173078.00	43212363.31	6154.04	-4403.12	7567.01
5153.50	40462460.00	-15174179.00	43214191.85	6153.99	-4403.10	7566.96
5153.75	40464000.00	-15175280.00	43216020.40	6153.94	-4403.08	7566.91
5154.00	40465540.00	-15176381.00	43217848.95	6153.89	-4403.07	7566.86
5154.25	40467080.00	-15177482.00	43219677.50	6153.84	-4403.05	7566.81
5154.50	40468620.00	-15178583.00	43221506.07	6153.79	-4403.03	7566.76
5154.75	40470160.00	-15179684.00	43223334.63	6153.74	-4403.01	7566.70
5155.00	40471700.00	-15180785.00	43225163.21	6153.69	-4402.99	7566.65
5155.25	40473240.00	-15181886.00	43226991.78	6153.64	-4402.97	7566.60
5155.50	40474780.00	-15182987.00	43228820.37	6153.59	-4402.96	7566.55
5155.75	40476320.00	-15184088.00	43230648.96	6153.54	-4402.94	7566.50
5156.00	40477860.00	-15185189.00	43232477.55	6153.49	-4402.92	7566.45
5156.25	40479400.00	-15186290.00	43234306.15	6153.44	-4402.90	7566.40
5156.50	40480940.00	-15187391.00	43236134.76	6153.39	-4402.88	7566.35
5156.75	40482480.00	-15188492.00	43237963.37	6153.34	-4402.86	7566.29
5157.00	40484020.00	-15189593.00	43239791.98	6153.29	-4402.84	7566.24
5157.25	40485560.00	-15190694.00	43241620.61	6153.24	-4402.83	7566.19
5157.50	40487100.00	-15191795.00	43243449.23	6153.19	-4402.81	7566.14
5157.75	40488640.00	-15192896.00	43245277.87	6153.14	-4402.79	7566.09
5158.00	40490180.00	-15193997.00	43247106.51	6153.09	-4402.77	7566.04
5158.25	40491720.00	-15195098.00	43248935.15	6153.04	-4402.75	7565.99
5158.50	40493260.00	-15196199.00	43250763.80	6152.99	-4402.73	7565.93
5158.75	40494800.00	-15197300.00	43252592.46	6152.94	-4402.71	7565.88
5159.00	40496340.00	-15198401.00	43254421.12	6152.89	-4402.70	7565.83
5159.25	40497880.00	-15199502.00	43256249.79	6152.84	-4402.68	7565.78
5159.50	40499420.00	-15200603.00	43258078.46	6152.79	-4402.66	7565.73
5159.75	40500960.00	-15201704.00	43259907.14	6152.74	-4402.64	7565.68
5160.00	40502500.00	-15202805.00	43261735.82	6152.69	-4402.62	7565.63
5160.25	40504040.00	-15203906.00	43263564.51	6152.64	-4402.60	7565.58
5160.50	40505580.00	-15205007.00	43265393.20	6152.59	-4402.58	7565.52
5160.75	40507120.00	-15206108.00	43267221.90	6152.54	-4402.57	7565.47
5161.00	40508660.00	-15207209.00	43269050.61	6152.49	-4402.55	7565.42
5161.25	40510200.00	-15208310.00	43270879.32	6152.44	-4402.53	7565.37
5161.50	40511740.00	-15209411.00	43272708.04	6152.40	-4402.51	7565.32
5161.75	40513280.00	-15210512.00	43274536.76	6152.35	-4402.49	7565.27
5162.00	40514820.00	-15211613.00	43276365.49	6152.30	-4402.47	7565.22
5162.25	40516360.00	-15212714.00	43278194.22	6152.25	-4402.45	7565.17
5162.50	40517900.00	-15213815.00	43280022.96	6152.20	-4402.44	7565.11
5162.75	40519440.00	-15214916.00	43281851.70	6152.15	-4402.42	7565.06
5163.00	40520980.00	-15216017.00	43283680.45	6152.10	-4402.40	7565.01
5163.25	40522520.00	-15217118.00	43285509.21	6152.05	-4402.38	7564.96
5163.50	40524056.00	-15218219.00	43287334.22	6152.00	-4402.36	7564.91
5163.75	40525592.00	-15219320.00	43289159.25	6151.95	-4402.34	7564.86
5164.00	40527128.00	-15220421.00	43290984.27	6151.90	-4402.32	7564.81
5164.25	40528664.00	-15221522.00	43292809.31	6151.85	-4402.31	7564.76
5164.50	40530200.00	-15222623.00	43294634.34	6151.80	-4402.29	7564.70
5164.75	40531736.00	-15223724.00	43296459.39	6151.75	-4402.27	7564.65
5165.00	40533272.00	-15224825.00	43298284.44	6151.70	-4402.25	7564.60
5165.25	40534808.00	-15225926.00	43300109.49	6151.65	-4402.23	7564.55
5165.50	40536344.00	-15227027.00	43301934.55	6151.60	-4402.21	7564.50
5165.75	40537880.00	-15228128.00	43303759.62	6151.55	-4402.19	7564.45
5166.00	40539416.00	-15229229.00	43305584.69	6151.50	-4402.18	7564.40
5166.25	40540952.00	-15230330.00	43307409.77	6151.45	-4402.16	7564.34
5166.50	40542488.00	-15231431.00	43309234.85	6151.40	-4402.14	7564.29
5166.75	40544024.00	-15232532.00	43311059.94	6151.35	-4402.12	7564.24
5167.00	40545560.00	-15233633.00	43312885.04	6151.30	-4402.10	7564.19
5167.25	40547096.00	-15234734.00	43314710.14	6151.25	-4402.08	7564.14
5167.50	40548632.00	-15235835.00	43316535.24	6151.20	-4402.06	7564.09
5167.75	40550168.00	-15236936.00	43318360.35	6151.15	-4402.05	7564.04
5168.00	40551704.00	-15238037.00	43320185.47	6151.10	-4402.03	7563.99
5168.25	40553240.00	-15239138.00	43322010.59	6151.05	-4402.01	7563.93
5168.50	40554776.00	-15240238.00	43323835.36	6151.00	-4401.99	7563.88
5168.75	40556312.00	-15241338.00	43325660.15	6150.95	-4401.97	7563.83
5169.00	40557848.00	-15242438.00	43327484.93	6150.90	-4401.95	7563.78
5169.25	40559384.00	-15243538.00	43329309.72	6150.85	-4401.93	7563.73
5169.50	40560920.00	-15244638.00	43331134.52	6150.80	-4401.92	7563.68
5169.75	40562456.00	-15245738.00	43332959.33	6150.75	-4401.90	7563.63
5170.00	40563992.00	-15246838.00	43334784.13	6150.70	-4401.88	7563.58
5170.25	40565528.00	-15247938.00	43336608.95	6150.65	-4401.86	7563.52
5170.50	40567064.00	-15249038.00	43338433.77	6150.60	-4401.84	7563.47
5170.75	40568600.00	-15250138.00	43340258.59	6150.55	-4401.82	7563.42
5171.00	40570136.00	-15251238.00	43342083.42	6150.50	-4401.80	7563.37
5171.25	40571672.00	-15252338.00	43343908.26	6150.45	-4401.79	7563.32
5171.50	40573208.00	-15253438.00	43345733.10	6150.40	-4401.77	7563.27
5171.75	40574744.00	-15254538.00	43347557.95	6150.35	-4401.75	7563.22
5172.00	40576280.00	-15255638.00	43349382.80	6150.30	-4401.73	7563.16
5172.25	40577816.00	-15256738.00	43351207.66	6150.25	-4401.71	7563.11
5172.50	40579352.00	-15257838.00	43353032.53	6150.20	-4401.69	7563.06
5172.75	40580888.00	-15258938.00	43354857.40	6150.15	-4401.67	7563.01
5173.00	40582424.00	-15260038.00	43356682.27	6150.10	-4401.66	7562.96
5173.25	40583960.00	-15261138.00	43358507.15	6150.05	-4401.64	7562.91
5173.50	40585496.00	-15262238.00	43360332.04	6150.00	-4401.62	7562.86
5173.75	40587032.00	-15263338.00	43362156.93	6149.95	-4401.60	7562.81
5174.00	40588568.00	-15264438.00	43363981.83	6149.90	-4401.58	7562.75
5174.25	40590104.00	-15265538.00	43365806.73	6149.85	-4401.56	7562.70
5174.50	40591640.00	-15266638.00	43367631.64	6149.81	-4401.54	7562.65
5174.75	40593176.00	-15267738.00	43369456.55	6149.76	-4401.53	7562.60
5175.00	40594712.00	-15268838.00	43371281.47	6149.71	-4401.51	7562.55
5175.25	40596248.00	-15269938.00	43373106.39	6149.66	-4401.49	7562.50
5175.50	40597784.00	-15271038.00	43374931.32	6149.61	-4401.47	7562.45
5175.75	40599320.00	-15272138.00	43376756.26	6149.56	-4401.45	7562.40
5176.00	40600856.00	-15273238.00	43378581.20	6149.51	-4401.43	7562.34
5176.25	40602392.00	-15274338.00	43380406.15	6149.46	-4401.42	7562.29
5176.50	40603928.00	-15275438.00	43382231.10	6149.41	-4401.40	7562.24
5176.75	40605464.00	-15276538.00	43384056.06	6149.36	-4401.38	7562.19
5177.00	40607000.00	-15277638.00	43385881.02	6149.31	-4401.36	7562.14
5177.25	40608536.00	-15278738.00	43387705.99	6149.26	-4401.34	7562.09
5177.50	40610072.00	-15279838.00	43389530.96	6149.21	-4401.32	7562.04
5177.75	40611608.00	-15280938.00	43391355.94	6149.16	-4401.30	7561.99
5178.00	40613144.00	-15282038.00	43393180.93	6149.11	-4401.29	7561.94
5178.25	40614680.00	-15283138.00	43395005.92	6149.06	-4401.27	7561.89
5178.50	40616216.00	-15284238.00	43396830.91	6149.01	-4401.25	7561.83
5178.75	40617752.00	-15285338.00	43398655.92	6148.96	-4401.23	7561.78
5179.00	40619288.00	-15286438.00	43400480.92	6148.91	-4401.21	7561.73
5179.25	40620824.00	-15287538.00	43402305.94	6148.86	-4401.19	7561.68
5179.50	40622360.00	-15288638.00	43404130.95	6148.82	-4401.17	7561.63
5179.75	40623896.00	-15289738.00	43405955.98	6148.77	-4401.16	7561.58
5180.00	40625432.00	-15290838.00	43407781.01	6148.72	-4401.14	7561.53
5180.25	40626968.00	-15291938.00	43409606.04	6148.67	-4401.12	7561.48
5180.50	40628504.00	-15293038.00	43411431.08	6148.62	-4401.10	7561.43
5180.75	40630040.00	-15294138.00	43413256.13	6148.57	-4401.08	7561.38
5181.00	40631576.00	-15295238.00	43415081.18	6148.52	-4401.06	7561.33
5181.25	40633112.00	-15296338.00	43416906.23	6148.47	-4401.04	7561.27
5181.50	40634648.00	-15297438.00	43418731.30	6148.42	-4401.03	7561.22
5181.75	40636184.00	-15298538.00	43420556.36	6148.37	-4401.01	7561.17
5182.00	40637720.00	-15299638.00	43422381.44	6148.32	-4400.99	7561.12
5182.25	40639256.00	-15300738.00	43424206.52	6148.27	-4400.97	7561.07
5182.50	40640792.00	-15301838.00	43426031.60	6148.22	-4400.95	7561.02
5182.75	40642328.00	-15302938.00	43427856.69	6148.17	-4400.93	7560.97
5183.00	40643864.00	-15304038.00	43429681.79	6148.12	-4400.91	7560.92
5183.25	40645400.00	-15305138.00	43431506.89	6148.08	-4400.90	7560.87
5183.50	40646936.00	-15306238.00	43433331.99	6148.03	-4400.88	7560.82
5183.75	40648472.00	-15307338.00	43435157.10	6147.98	-4400.86	7560.77
5184.00	40650008.00	-15308438.00	43436982.22	6147.93	-4400.84	7560.71
5184.25	40651544.00	-15309538.00	43438807.34	6147.88	-4400.82	7560.66
5184.50	40653080.00	-15310638.00	43440632.47	6147.83	-4400.80	7560.61
5184.75	40654616.00	-15311738.00	43442457.60	6147.78	-4400.78	7560.56
5185.00	40656152.00	-15312838.00	43444282.74	6147.73	-4400.77	7560.51
5185.25	40657688.00	-15313938.00	43446107.89	6147.68	-4400.75	7560.46
5185.50	40659224.00	-15315038.00	43447933.04	6147.63	-4400.73	7560.41
5185.75	40660760.00	-15316138.00	43449758.19	6147.58	-4400.71	7560.36
5186.00	40662296.00	-15317238.00	43451583.35	6147.53	-4400.69	7560.31
5186.25	40663832.00	-15318338.00	43453408.52	6147.48	-4400.67	7560.26
5186.50	40665368.00	-15319438.00	43455233.69	6147.43	-4400.65	7560.21
5186.75	40666904.00	-15320538.00	43457058.87	6147.39	-4400.64	7560.15
5187.00	40668440.00	-15321638.00	43458884.05	6147.34	-4400.62	7560.10
5187.25	40669976.00	-15322738.00	43460709.24	6147.29	-4400.60	7560.05
5187.50	40671512.00	-15323838.00	43462534.43	6147.24	-4400.58	7560.00
5187.75	40673048.00	-15324938.00	43464359.63	6147.19	-4400.56	7559.95
5188.00	40674584.00	-15326038.00	43466184.84	6147.14	-4400.54	7559.90
5188.25	40676120.00	-15327138.00	43468010.05	6147.09	-4400.52	7559.85
